service_date,line,estimated_boardings,ObjectId
2021/03/30 04:00:00+00,Fairmount,638.5,2352
2021/03/31 04:00:00+00,Providence/Stoughton,3681.5,2353
2021/03/31 04:00:00+00,Newburyport/Rockport,1957.5,2354
2021/03/31 04:00:00+00,Framingham/Worcester,1212,2355
2021/03/31 04:00:00+00,Franklin/Foxboro,953,2356
2021/03/31 04:00:00+00,Middleborough/Lakeville,1237,2357
2021/03/31 04:00:00+00,Lowell,1041,2358
2021/03/31 04:00:00+00,Haverhill,739,2359
2021/03/31 04:00:00+00,Kingston,600,2360
2021/03/31 04:00:00+00,Needham,518,2361
2021/03/31 04:00:00+00,Fitchburg,197,2362
2021/03/31 04:00:00+00,Greenbush,328,2363
2021/03/31 04:00:00+00,Fairmount,373,2364
2021/04/01 04:00:00+00,Providence/Stoughton,3280,2365
2021/04/01 04:00:00+00,Newburyport/Rockport,1902,2366
2021/04/01 04:00:00+00,Framingham/Worcester,1390.5,2367
2021/04/01 04:00:00+00,Franklin/Foxboro,1196,2368
2021/04/01 04:00:00+00,Middleborough/Lakeville,1308,2369
2021/04/01 04:00:00+00,Lowell,1030,2370
2021/04/01 04:00:00+00,Haverhill,701,2371
2021/04/01 04:00:00+00,Kingston,698,2372
2021/04/01 04:00:00+00,Needham,292,2373
2021/04/01 04:00:00+00,Fitchburg,197,2374
2021/04/01 04:00:00+00,Greenbush,369.5,2375
2021/04/01 04:00:00+00,Fairmount,610,2376
2021/04/02 04:00:00+00,Providence/Stoughton,3370,2377
2021/04/02 04:00:00+00,Newburyport/Rockport,1971,2378
2021/04/02 04:00:00+00,Framingham/Worcester,1662.5,2379
2021/04/02 04:00:00+00,Franklin/Foxboro,1192,2380
2021/04/02 04:00:00+00,Middleborough/Lakeville,877,2381
2021/04/02 04:00:00+00,Lowell,1019,2382
2021/04/02 04:00:00+00,Haverhill,846,2383
2021/04/02 04:00:00+00,Kingston,653,2384
2021/04/02 04:00:00+00,Needham,484,2385
2021/04/02 04:00:00+00,Fitchburg,173,2386
2021/04/02 04:00:00+00,Greenbush,444,2387
2021/04/02 04:00:00+00,Fairmount,506,2388
2021/04/05 04:00:00+00,Providence/Stoughton,4114,2389
2021/04/05 04:00:00+00,Newburyport/Rockport,2599.5,2390
2021/04/05 04:00:00+00,Framingham/Worcester,2669,2391
2021/04/05 04:00:00+00,Franklin/Foxboro,1391.5,2392
2021/04/05 04:00:00+00,Middleborough/Lakeville,1024,2393
2021/04/05 04:00:00+00,Lowell,1512,2394
2021/04/05 04:00:00+00,Haverhill,1574,2395
2021/04/05 04:00:00+00,Kingston,704,2396
2021/04/05 04:00:00+00,Needham,778.5,2397
2021/04/05 04:00:00+00,Greenbush,655,2398
2021/04/05 04:00:00+00,Fairmount,660,2399
2021/04/06 04:00:00+00,Providence/Stoughton,4603,2400
2021/05/03 04:00:00+00,Franklin/Foxboro,1041,2401
2021/05/03 04:00:00+00,Middleborough/Lakeville,1498,2402
2021/05/03 04:00:00+00,Lowell,1482.5,2403
2021/05/03 04:00:00+00,Haverhill,1302.5,2404
2021/05/03 04:00:00+00,Kingston,703,2405
2021/05/03 04:00:00+00,Needham,516,2406
2021/05/03 04:00:00+00,Fitchburg,1182.5,2407
2021/05/03 04:00:00+00,Greenbush,575.5,2408
2021/05/03 04:00:00+00,Fairmount,672,2409
2021/05/04 04:00:00+00,Providence/Stoughton,3202.5,2410
2021/05/04 04:00:00+00,Newburyport/Rockport,2736.5,2411
2021/05/04 04:00:00+00,Framingham/Worcester,2459,2412
2021/05/04 04:00:00+00,Franklin/Foxboro,1497,2413
2021/05/04 04:00:00+00,Middleborough/Lakeville,1156,2414
2021/05/04 04:00:00+00,Lowell,1876,2415
2021/05/04 04:00:00+00,Haverhill,1348,2416
2021/05/04 04:00:00+00,Kingston,846,2417
2021/05/04 04:00:00+00,Needham,531,2418
2021/05/04 04:00:00+00,Fitchburg,924,2419
2021/05/04 04:00:00+00,Greenbush,914.5,2420
2021/05/04 04:00:00+00,Fairmount,714.5,2421
2021/05/05 04:00:00+00,Providence/Stoughton,3541,2422
2021/05/05 04:00:00+00,Newburyport/Rockport,2965,2423
2021/05/05 04:00:00+00,Framingham/Worcester,2029,2424
2021/05/05 04:00:00+00,Franklin/Foxboro,1124,2425
2021/05/05 04:00:00+00,Middleborough/Lakeville,1355,2426
2021/05/05 04:00:00+00,Lowell,1818,2427
2021/05/05 04:00:00+00,Haverhill,1319,2428
2021/05/05 04:00:00+00,Kingston,745,2429
2021/05/05 04:00:00+00,Needham,780,2430
2021/05/05 04:00:00+00,Fitchburg,1081,2431
2021/05/05 04:00:00+00,Greenbush,896,2432
2021/05/05 04:00:00+00,Fairmount,990,2433
2021/05/06 04:00:00+00,Providence/Stoughton,3503,2434
2021/05/06 04:00:00+00,Newburyport/Rockport,3007,2435
2021/05/06 04:00:00+00,Framingham/Worcester,1766,2436
2021/05/06 04:00:00+00,Franklin/Foxboro,1633,2437
2021/05/06 04:00:00+00,Middleborough/Lakeville,1289,2438
2021/05/06 04:00:00+00,Lowell,1977,2439
2021/05/06 04:00:00+00,Haverhill,1284,2440
2021/05/06 04:00:00+00,Kingston,960,2441
2021/04/06 04:00:00+00,Newburyport/Rockport,2811,2442
2021/05/06 04:00:00+00,Needham,677,2443
2021/05/06 04:00:00+00,Fitchburg,900,2444
2021/05/06 04:00:00+00,Greenbush,762,2445
2021/04/06 04:00:00+00,Framingham/Worcester,2573.5,2446
2021/05/06 04:00:00+00,Fairmount,952,2447
2021/04/06 04:00:00+00,Franklin/Foxboro,1453,2448
2021/05/07 04:00:00+00,Providence/Stoughton,4565,2449
2021/04/06 04:00:00+00,Middleborough/Lakeville,944,2450
2021/05/07 04:00:00+00,Newburyport/Rockport,3530,2451
2021/04/12 04:00:00+00,Kingston,814,2452
2021/04/06 04:00:00+00,Lowell,1578,2453
2021/05/19 04:00:00+00,Fitchburg,1125,2454
2021/04/20 04:00:00+00,Framingham/Worcester,2767,2455
2021/05/13 04:00:00+00,Kingston,1191,2456
2021/04/26 04:00:00+00,Needham,815,2457
2021/05/07 04:00:00+00,Framingham/Worcester,2656,2458
2021/05/07 04:00:00+00,Lowell,1707,2459
2021/04/12 04:00:00+00,Needham,787,2460
2021/04/12 04:00:00+00,Greenbush,429,2461
2021/04/12 04:00:00+00,Fairmount,647.5,2462
2021/04/13 04:00:00+00,Providence/Stoughton,4616.5,2463
2021/04/13 04:00:00+00,Newburyport/Rockport,2710.5,2464
2021/04/13 04:00:00+00,Framingham/Worcester,2425.5,2465
2021/04/13 04:00:00+00,Franklin/Foxboro,1569,2466
2021/04/13 04:00:00+00,Middleborough/Lakeville,1125,2467
2021/04/13 04:00:00+00,Lowell,1448.5,2468
2021/04/13 04:00:00+00,Haverhill,1287,2469
2021/04/13 04:00:00+00,Kingston,779,2470
2021/04/13 04:00:00+00,Needham,884,2471
2021/04/13 04:00:00+00,Greenbush,528,2472
2021/04/13 04:00:00+00,Fairmount,726,2473
2021/04/14 04:00:00+00,Providence/Stoughton,4225,2474
2021/04/14 04:00:00+00,Newburyport/Rockport,2520,2475
2021/04/14 04:00:00+00,Framingham/Worcester,1588,2476
2021/04/14 04:00:00+00,Franklin/Foxboro,1609,2477
2021/04/14 04:00:00+00,Middleborough/Lakeville,1225,2478
2021/04/14 04:00:00+00,Lowell,1459,2479
2021/04/14 04:00:00+00,Haverhill,1422,2480
2021/04/14 04:00:00+00,Kingston,708,2481
2021/04/14 04:00:00+00,Needham,785,2482
2021/04/14 04:00:00+00,Greenbush,551,2483
2021/04/14 04:00:00+00,Fairmount,854.5,2484
2021/04/16 04:00:00+00,Providence/Stoughton,4327,2485
2021/04/16 04:00:00+00,Newburyport/Rockport,2116.5,2486
2021/04/16 04:00:00+00,Framingham/Worcester,2113,2487
2021/04/16 04:00:00+00,Franklin/Foxboro,1171.5,2488
2021/04/16 04:00:00+00,Middleborough/Lakeville,1064,2489
2021/04/16 04:00:00+00,Lowell,1342.5,2490
2021/04/16 04:00:00+00,Haverhill,979,2491
2021/04/16 04:00:00+00,Kingston,682,2492
2021/04/16 04:00:00+00,Needham,679,2493
2021/04/16 04:00:00+00,Greenbush,402,2494
2021/04/16 04:00:00+00,Fairmount,582.5,2495
2021/04/19 04:00:00+00,Providence/Stoughton,3495,2496
2021/04/19 04:00:00+00,Newburyport/Rockport,2509.5,2497
2021/04/19 04:00:00+00,Framingham/Worcester,2415.5,2498
2021/04/19 04:00:00+00,Franklin/Foxboro,1285,2499
2021/04/19 04:00:00+00,Middleborough/Lakeville,976.5,2500
2021/04/19 04:00:00+00,Lowell,1085,2501
2021/04/19 04:00:00+00,Haverhill,1239.5,2502
2021/04/19 04:00:00+00,Kingston,674.5,2503
2021/04/19 04:00:00+00,Needham,601.5,2504
2021/04/19 04:00:00+00,Greenbush,520,2505
2021/04/19 04:00:00+00,Fairmount,595,2506
2021/04/20 04:00:00+00,Providence/Stoughton,4157,2507
2021/04/20 04:00:00+00,Newburyport/Rockport,3553.5,2508
2021/04/06 04:00:00+00,Haverhill,1376,2509
2021/04/06 04:00:00+00,Kingston,915,2510
2021/04/06 04:00:00+00,Needham,818,2511
2021/04/06 04:00:00+00,Greenbush,588.5,2512
2021/04/06 04:00:00+00,Fairmount,725.5,2513
2021/04/07 04:00:00+00,Providence/Stoughton,4435,2514
2021/04/07 04:00:00+00,Newburyport/Rockport,2758.5,2515
2021/04/07 04:00:00+00,Framingham/Worcester,2794.5,2516
2021/04/07 04:00:00+00,Franklin/Foxboro,1925.5,2517
2021/04/07 04:00:00+00,Middleborough/Lakeville,1116,2518
2021/04/07 04:00:00+00,Lowell,1645.5,2519
2021/04/07 04:00:00+00,Haverhill,1455.5,2520
2021/04/07 04:00:00+00,Kingston,978,2521
2021/04/07 04:00:00+00,Needham,742.5,2522
2021/04/07 04:00:00+00,Greenbush,456,2523
2021/04/07 04:00:00+00,Fairmount,783,2524
2021/04/08 04:00:00+00,Providence/Stoughton,4258,2525
2021/04/08 04:00:00+00,Newburyport/Rockport,2722,2526
2021/04/08 04:00:00+00,Framingham/Worcester,2558,2527
2021/04/08 04:00:00+00,Franklin/Foxboro,1838,2528
2021/04/08 04:00:00+00,Middleborough/Lakeville,1212,2529
2021/04/08 04:00:00+00,Lowell,1488,2530
2021/04/08 04:00:00+00,Haverhill,1644,2531
2021/04/08 04:00:00+00,Kingston,1007,2532
2021/04/08 04:00:00+00,Needham,829.5,2533
2021/04/08 04:00:00+00,Greenbush,503,2534
2021/04/08 04:00:00+00,Fairmount,802,2535
2021/04/09 04:00:00+00,Providence/Stoughton,4529.5,2536
2021/04/09 04:00:00+00,Newburyport/Rockport,2814,2537
2021/04/26 04:00:00+00,Greenbush,537,2538
2021/04/09 04:00:00+00,Framingham/Worcester,2727.5,2539
2021/05/19 04:00:00+00,Greenbush,1209,2540
2021/04/26 04:00:00+00,Fairmount,692.5,2541
2021/05/07 04:00:00+00,Franklin/Foxboro,1709,2542
2021/04/09 04:00:00+00,Franklin/Foxboro,1598.5,2543
2021/05/07 04:00:00+00,Haverhill,1768,2544
2021/05/19 04:00:00+00,Fairmount,1051,2545
2021/04/20 04:00:00+00,Franklin/Foxboro,1687,2546
2021/05/13 04:00:00+00,Needham,907,2547
2021/04/27 04:00:00+00,Providence/Stoughton,3637,2548
2021/05/07 04:00:00+00,Middleborough/Lakeville,1497,2549
2021/04/09 04:00:00+00,Middleborough/Lakeville,1200,2550
2021/05/07 04:00:00+00,Kingston,1240,2551
2021/05/20 04:00:00+00,Providence/Stoughton,3769,2552
2021/04/20 04:00:00+00,Middleborough/Lakeville,1334.5,2553
2021/05/13 04:00:00+00,Fitchburg,1359,2554
2021/04/27 04:00:00+00,Newburyport/Rockport,3144.5,2555
2021/04/09 04:00:00+00,Lowell,1576.5,2556
2021/05/07 04:00:00+00,Needham,768,2557
2021/05/20 04:00:00+00,Newburyport/Rockport,3970,2558
2021/04/20 04:00:00+00,Lowell,1700.5,2559
2021/05/13 04:00:00+00,Greenbush,965,2560
2021/04/27 04:00:00+00,Framingham/Worcester,2739,2561
2021/04/09 04:00:00+00,Haverhill,1401,2562
2021/05/07 04:00:00+00,Fitchburg,950,2563
2021/05/20 04:00:00+00,Framingham/Worcester,2850,2564
2021/05/20 04:00:00+00,Franklin/Foxboro,1817,2565
2021/05/20 04:00:00+00,Middleborough/Lakeville,1669,2566
2021/05/20 04:00:00+00,Lowell,1832,2567
2021/05/20 04:00:00+00,Haverhill,1562,2568
2021/05/20 04:00:00+00,Kingston,1297,2569
2021/05/20 04:00:00+00,Needham,975,2570
2021/05/20 04:00:00+00,Fitchburg,1068,2571
2021/05/20 04:00:00+00,Greenbush,1236,2572
2021/05/20 04:00:00+00,Fairmount,931,2573
2021/05/21 04:00:00+00,Providence/Stoughton,3591,2574
2021/05/21 04:00:00+00,Newburyport/Rockport,4081,2575
2021/05/21 04:00:00+00,Framingham/Worcester,2817,2576
2021/05/21 04:00:00+00,Franklin/Foxboro,1837,2577
2021/05/21 04:00:00+00,Middleborough/Lakeville,1160,2578
2021/05/21 04:00:00+00,Lowell,2030,2579
2021/05/21 04:00:00+00,Haverhill,1493,2580
2021/05/21 04:00:00+00,Kingston,1072,2581
2021/05/21 04:00:00+00,Needham,917,2582
2021/05/21 04:00:00+00,Fitchburg,1199,2583
2021/05/21 04:00:00+00,Greenbush,920,2584
2021/05/21 04:00:00+00,Fairmount,818,2585
2021/05/24 04:00:00+00,Providence/Stoughton,4423.5,2586
2021/05/24 04:00:00+00,Newburyport/Rockport,4016,2587
2021/05/24 04:00:00+00,Framingham/Worcester,2580,2588
2021/05/24 04:00:00+00,Franklin/Foxboro,1652,2589
2021/05/24 04:00:00+00,Middleborough/Lakeville,1347,2590
2021/05/24 04:00:00+00,Lowell,2029.5,2591
2021/05/24 04:00:00+00,Haverhill,1570.5,2592
2021/05/24 04:00:00+00,Kingston,1258,2593
2021/05/24 04:00:00+00,Needham,1135,2594
2021/05/24 04:00:00+00,Fitchburg,1359,2595
2021/05/24 04:00:00+00,Greenbush,900,2596
2021/05/24 04:00:00+00,Fairmount,919.5,2597
2021/05/25 04:00:00+00,Providence/Stoughton,4965,2598
2021/05/25 04:00:00+00,Newburyport/Rockport,4305,2599
2021/05/25 04:00:00+00,Framingham/Worcester,2781.5,2600
2021/05/25 04:00:00+00,Franklin/Foxboro,1937,2601
2021/05/25 04:00:00+00,Middleborough/Lakeville,1488,2602
2021/05/25 04:00:00+00,Lowell,2087.5,2603
2021/05/25 04:00:00+00,Haverhill,1579.5,2604
2021/05/25 04:00:00+00,Kingston,1146,2605
2021/05/25 04:00:00+00,Needham,1178,2606
2021/05/25 04:00:00+00,Fitchburg,1567,2607
2021/05/25 04:00:00+00,Greenbush,1107,2608
2021/04/20 04:00:00+00,Haverhill,1559,2609
2021/04/20 04:00:00+00,Kingston,779,2610
2021/04/20 04:00:00+00,Needham,825.5,2611
2021/04/20 04:00:00+00,Greenbush,601.5,2612
2021/04/20 04:00:00+00,Fairmount,743.5,2613
2021/04/21 04:00:00+00,Providence/Stoughton,4002,2614
2021/04/21 04:00:00+00,Newburyport/Rockport,3225.5,2615
2021/04/21 04:00:00+00,Framingham/Worcester,2517.5,2616
2021/04/21 04:00:00+00,Franklin/Foxboro,1421.5,2617
2021/04/21 04:00:00+00,Middleborough/Lakeville,1309,2618
2021/04/21 04:00:00+00,Lowell,1648,2619
2021/04/21 04:00:00+00,Haverhill,1233.5,2620
2021/04/21 04:00:00+00,Kingston,767,2621
2021/04/21 04:00:00+00,Needham,747,2622
2021/04/21 04:00:00+00,Greenbush,612,2623
2021/04/21 04:00:00+00,Fairmount,751.5,2624
2021/04/22 04:00:00+00,Providence/Stoughton,4017,2625
2021/04/22 04:00:00+00,Newburyport/Rockport,3613.5,2626
2021/05/07 04:00:00+00,Greenbush,913,2627
2021/04/22 04:00:00+00,Framingham/Worcester,2658,2628
2021/05/07 04:00:00+00,Fairmount,943,2629
2021/05/13 04:00:00+00,Fairmount,1004,2630
2021/04/27 04:00:00+00,Franklin/Foxboro,1511.5,2631
2021/04/22 04:00:00+00,Franklin/Foxboro,1369,2632
2021/04/09 04:00:00+00,Kingston,859,2633
2021/05/10 04:00:00+00,Providence/Stoughton,4286,2634
2021/05/14 04:00:00+00,Providence/Stoughton,5453,2635
2021/04/27 04:00:00+00,Middleborough/Lakeville,1053,2636
2021/04/22 04:00:00+00,Middleborough/Lakeville,1318.5,2637
2021/04/09 04:00:00+00,Needham,711.5,2638
2021/05/10 04:00:00+00,Newburyport/Rockport,3662,2639
2021/05/14 04:00:00+00,Newburyport/Rockport,3956,2640
2021/04/27 04:00:00+00,Lowell,2067.5,2641
2021/04/22 04:00:00+00,Lowell,1520,2642
2021/04/09 04:00:00+00,Greenbush,366,2643
2021/05/10 04:00:00+00,Framingham/Worcester,2564,2644
2021/05/14 04:00:00+00,Framingham/Worcester,3550,2645
2021/04/27 04:00:00+00,Haverhill,1620,2646
2021/04/22 04:00:00+00,Haverhill,1250,2647
2021/04/09 04:00:00+00,Fairmount,766,2648
2021/05/10 04:00:00+00,Franklin/Foxboro,1599,2649
2021/05/14 04:00:00+00,Franklin/Foxboro,2063,2650
2021/04/27 04:00:00+00,Kingston,722,2651
2021/04/22 04:00:00+00,Kingston,852,2652
2021/04/12 04:00:00+00,Providence/Stoughton,4287,2653
2021/05/10 04:00:00+00,Middleborough/Lakeville,1418,2654
2021/05/14 04:00:00+00,Middleborough/Lakeville,1412,2655
2021/04/27 04:00:00+00,Needham,801,2656
2021/04/22 04:00:00+00,Needham,738.5,2657
2021/04/12 04:00:00+00,Newburyport/Rockport,2701.5,2658
2021/05/10 04:00:00+00,Lowell,1588,2659
2021/05/14 04:00:00+00,Lowell,1731,2660
2021/04/27 04:00:00+00,Greenbush,917,2661
2021/04/22 04:00:00+00,Greenbush,620.5,2662
2021/04/12 04:00:00+00,Framingham/Worcester,2363.5,2663
2021/05/10 04:00:00+00,Haverhill,1406,2664
2021/05/14 04:00:00+00,Haverhill,2346,2665
2021/04/27 04:00:00+00,Fairmount,732,2666
2021/04/22 04:00:00+00,Fairmount,718.5,2667
2021/04/12 04:00:00+00,Franklin/Foxboro,1392,2668
2021/05/10 04:00:00+00,Kingston,1181,2669
2021/05/14 04:00:00+00,Kingston,1817,2670
2021/05/14 04:00:00+00,Needham,1630,2671
2021/05/14 04:00:00+00,Fitchburg,1067,2672
2021/05/14 04:00:00+00,Greenbush,1242,2673
2021/05/14 04:00:00+00,Fairmount,933,2674
2021/05/17 04:00:00+00,Providence/Stoughton,4974,2675
2021/05/17 04:00:00+00,Newburyport/Rockport,4126,2676
2021/05/17 04:00:00+00,Framingham/Worcester,2343,2677
2021/05/17 04:00:00+00,Franklin/Foxboro,1951,2678
2021/05/17 04:00:00+00,Middleborough/Lakeville,1682,2679
2021/05/17 04:00:00+00,Lowell,1715,2680
2021/05/17 04:00:00+00,Haverhill,1616,2681
2021/05/17 04:00:00+00,Kingston,1207,2682
2021/05/17 04:00:00+00,Needham,1000,2683
2021/05/17 04:00:00+00,Fitchburg,1032,2684
2021/05/17 04:00:00+00,Greenbush,1475,2685
2021/05/17 04:00:00+00,Fairmount,881,2686
2021/05/18 04:00:00+00,Providence/Stoughton,4823,2687
2021/05/18 04:00:00+00,Newburyport/Rockport,3818,2688
2021/05/18 04:00:00+00,Framingham/Worcester,2403,2689
2021/05/18 04:00:00+00,Franklin/Foxboro,1772,2690
2021/05/18 04:00:00+00,Middleborough/Lakeville,1839,2691
2021/05/18 04:00:00+00,Lowell,1701,2692
2021/05/18 04:00:00+00,Haverhill,1545,2693
2021/05/18 04:00:00+00,Kingston,1448,2694
2021/05/18 04:00:00+00,Needham,1030,2695
2021/05/18 04:00:00+00,Fitchburg,1031,2696
2021/05/18 04:00:00+00,Greenbush,1013,2697
2021/05/18 04:00:00+00,Fairmount,969,2698
2021/05/19 04:00:00+00,Providence/Stoughton,4738,2699
2021/05/19 04:00:00+00,Newburyport/Rockport,3664,2700
2021/05/19 04:00:00+00,Framingham/Worcester,2788,2701
2021/05/19 04:00:00+00,Franklin/Foxboro,1863,2702
2021/05/19 04:00:00+00,Middleborough/Lakeville,2012,2703
2021/05/19 04:00:00+00,Lowell,1733,2704
2021/05/19 04:00:00+00,Haverhill,1652,2705
2021/05/19 04:00:00+00,Kingston,1278,2706
2021/05/19 04:00:00+00,Needham,1058,2707
2021/05/10 04:00:00+00,Needham,814,2708
2021/05/10 04:00:00+00,Fitchburg,867,2709
2021/05/10 04:00:00+00,Greenbush,1174,2710
2021/05/10 04:00:00+00,Fairmount,874,2711
2021/05/11 04:00:00+00,Providence/Stoughton,4679,2712
2021/05/11 04:00:00+00,Newburyport/Rockport,3723,2713
2021/05/11 04:00:00+00,Framingham/Worcester,2766,2714
2021/05/11 04:00:00+00,Franklin/Foxboro,1603,2715
2021/05/11 04:00:00+00,Middleborough/Lakeville,1459,2716
2021/05/11 04:00:00+00,Lowell,1388,2717
2021/05/11 04:00:00+00,Haverhill,1521,2718
2021/05/11 04:00:00+00,Kingston,1280,2719
2021/05/11 04:00:00+00,Needham,923,2720
2021/05/11 04:00:00+00,Fitchburg,981,2721
2021/05/11 04:00:00+00,Greenbush,1129,2722
2021/05/11 04:00:00+00,Fairmount,917,2723
2021/05/12 04:00:00+00,Providence/Stoughton,4511,2724
2021/05/12 04:00:00+00,Newburyport/Rockport,3673,2725
2021/05/12 04:00:00+00,Framingham/Worcester,2955,2726
2021/05/12 04:00:00+00,Franklin/Foxboro,1759,2727
2021/05/12 04:00:00+00,Middleborough/Lakeville,1754,2728
2021/05/12 04:00:00+00,Lowell,1570,2729
2021/05/12 04:00:00+00,Haverhill,1564,2730
2021/05/12 04:00:00+00,Kingston,1333,2731
2021/05/12 04:00:00+00,Needham,998,2732
2021/05/12 04:00:00+00,Fitchburg,923,2733
2021/05/12 04:00:00+00,Greenbush,1203,2734
2021/05/12 04:00:00+00,Fairmount,1145,2735
2021/04/23 04:00:00+00,Providence/Stoughton,3955.5,2736
2021/05/13 04:00:00+00,Providence/Stoughton,4304,2737
2021/04/28 04:00:00+00,Providence/Stoughton,4050.5,2738
2021/05/13 04:00:00+00,Newburyport/Rockport,3697,2739
2021/04/23 04:00:00+00,Newburyport/Rockport,3518,2740
2021/04/12 04:00:00+00,Middleborough/Lakeville,1101,2741
2021/04/28 04:00:00+00,Newburyport/Rockport,3288,2742
2021/05/13 04:00:00+00,Framingham/Worcester,2712,2743
2021/04/23 04:00:00+00,Framingham/Worcester,2460.5,2744
2021/04/12 04:00:00+00,Lowell,1250,2745
2021/04/28 04:00:00+00,Framingham/Worcester,2698,2746
2021/05/13 04:00:00+00,Franklin/Foxboro,1705,2747
2021/04/23 04:00:00+00,Franklin/Foxboro,1258,2748
2021/04/12 04:00:00+00,Haverhill,1186,2749
2021/04/28 04:00:00+00,Franklin/Foxboro,1705.5,2750
2021/05/13 04:00:00+00,Middleborough/Lakeville,1319,2751
2021/04/23 04:00:00+00,Middleborough/Lakeville,1178,2752
2021/04/28 04:00:00+00,Middleborough/Lakeville,1515,2753
2021/05/13 04:00:00+00,Lowell,1627,2754
2021/04/23 04:00:00+00,Lowell,1562.5,2755
2021/04/28 04:00:00+00,Lowell,1764,2756
2021/05/13 04:00:00+00,Haverhill,1488,2757
2021/04/23 04:00:00+00,Haverhill,1307,2758
2021/04/28 04:00:00+00,Haverhill,1380.5,2759
2021/04/23 04:00:00+00,Kingston,736,2760
2021/04/28 04:00:00+00,Kingston,733,2761
2021/04/23 04:00:00+00,Needham,732,2762
2021/04/28 04:00:00+00,Needham,714,2763
2021/04/23 04:00:00+00,Greenbush,559,2764
2021/04/28 04:00:00+00,Greenbush,855,2765
2021/04/23 04:00:00+00,Fairmount,693,2766
2021/04/28 04:00:00+00,Fairmount,891,2767
2021/04/29 04:00:00+00,Providence/Stoughton,3087.5,2768
2021/04/29 04:00:00+00,Newburyport/Rockport,3490,2769
2021/04/29 04:00:00+00,Framingham/Worcester,2425.5,2770
2021/04/29 04:00:00+00,Franklin/Foxboro,1111.5,2771
2021/04/29 04:00:00+00,Middleborough/Lakeville,1290,2772
2021/04/29 04:00:00+00,Lowell,1522,2773
2021/04/29 04:00:00+00,Haverhill,1261,2774
2021/04/29 04:00:00+00,Kingston,687.5,2775
2021/04/29 04:00:00+00,Needham,660,2776
2021/04/29 04:00:00+00,Greenbush,710,2777
2021/04/29 04:00:00+00,Fairmount,707.5,2778
2021/04/30 04:00:00+00,Providence/Stoughton,4048.5,2779
2021/04/30 04:00:00+00,Newburyport/Rockport,3249.5,2780
2021/04/30 04:00:00+00,Framingham/Worcester,2574.5,2781
2021/04/30 04:00:00+00,Franklin/Foxboro,1495,2782
2021/04/30 04:00:00+00,Middleborough/Lakeville,1356,2783
2021/04/30 04:00:00+00,Lowell,1371,2784
2021/04/30 04:00:00+00,Haverhill,1216,2785
2021/04/30 04:00:00+00,Kingston,770.5,2786
2021/04/30 04:00:00+00,Needham,558,2787
2021/04/30 04:00:00+00,Greenbush,506.5,2788
2021/04/30 04:00:00+00,Fairmount,672,2789
2021/05/03 04:00:00+00,Providence/Stoughton,2838.5,2790
2021/05/03 04:00:00+00,Newburyport/Rockport,2915,2791
2021/05/03 04:00:00+00,Framingham/Worcester,1804.5,2792
2021/04/26 04:00:00+00,Providence/Stoughton,4123,2793
2021/04/26 04:00:00+00,Newburyport/Rockport,3334,2794
2021/04/26 04:00:00+00,Framingham/Worcester,2552,2795
2021/04/26 04:00:00+00,Franklin/Foxboro,1439,2796
2021/04/26 04:00:00+00,Middleborough/Lakeville,1350.5,2797
2021/04/26 04:00:00+00,Lowell,1885,2798
2021/04/26 04:00:00+00,Haverhill,1223,2799
2021/04/26 04:00:00+00,Kingston,1006,2800
